,index,Unnamed: 0,folder,dialogueID,date,from1,chatter,cycle,text,Label
216,423,423,60,425.tsv,2005-10-20T09:28:00.000Z,DShepherd,chatter1,, gnome=terminal,
217,424,424,60,425.tsv,2005-10-20T09:28:00.000Z,DShepherd,chatter1,," gnome-terminal, type that",
218,425,425,60,425.tsv,2005-10-20T09:40:00.000Z,DShepherd,chatter1,,you could try ggoing to the homepage,
219,426,426,60,425.tsv,2005-10-20T09:40:00.000Z,DShepherd,chatter1,,http://www.skype.com/,
220,428,428,60,425.tsv,2005-10-20T09:45:00.000Z,DShepherd,chatter1,,try apt-cache search skype to see if it's in your cache,
221,429,429,60,425.tsv,2005-10-20T09:45:00.000Z,DShepherd,chatter1,,http://ubuntuguide.org/#skype -- this may help,
222,430,430,60,425.tsv,2005-10-20T09:46:00.000Z,DShepherd,chatter1,,The debian package at Skype site should be good too,
223,431,431,60,425.tsv,2005-10-20T09:49:00.000Z,DShepherd,chatter1,,Thats' what we gdo here,4
224,432,432,60,425.tsv,2005-10-20T09:49:00.000Z,DShepherd,chatter1,,help each other out :),
225,433,433,60,425.tsv,2005-10-20T09:50:00.000Z,DShepherd,chatter1,,oh ok.. just type Ds and tab,
226,434,434,60,425.tsv,2005-10-20T09:50:00.000Z,DShepherd,chatter1,,You see a list of persons that start with Ds in the room,
227,436,436,60,425.tsv,2005-10-20T09:51:00.000Z,DShepherd,chatter1,,You are welcome,
228,438,438,60,425.tsv,2005-10-20T09:51:00.000Z,DShepherd,chatter1,,Good luck with Skype,
229,440,440,60,425.tsv,2005-10-20T09:52:00.000Z,DShepherd,chatter1,, you downloading the debinan version?,
230,443,443,60,425.tsv,2005-10-20T09:52:00.000Z,DShepherd,chatter1,,ok.. and nothing,
231,444,444,60,425.tsv,2005-10-20T09:54:00.000Z,DShepherd,chatter1,, http://ubuntuforums.org/showthread.php?p=125550#post125550,
232,445,445,60,425.tsv,2005-10-20T09:54:00.000Z,DShepherd,chatter1,, try that,
233,448,448,60,425.tsv,2005-10-20T09:57:00.000Z,DShepherd,chatter1,,The ubuntu forums is good too. So here's a link. http://ubuntuforums.org/archive/index.php/t-25488.html You may need all the help :),
234,449,449,60,425.tsv,2005-10-20T09:57:00.000Z,DShepherd,chatter1,,I am seeing everyone's messag too :),
235,451,451,60,425.tsv,2005-10-20T09:57:00.000Z,DShepherd,chatter1,,Yup and goodluck,
236,452,452,60,425.tsv,2005-10-20T09:58:00.000Z,DShepherd,chatter1,,better :),
237,453,453,60,425.tsv,2005-10-20T09:58:00.000Z,DShepherd,chatter1,,keeping working on it...where are you from?,
238,455,455,60,425.tsv,2005-10-20T09:59:00.000Z,DShepherd,chatter1,,good,
239,457,457,60,425.tsv,2005-10-20T10:01:00.000Z,DShepherd,chatter1,,Which one did you try?,
240,460,460,60,425.tsv,2005-10-20T10:02:00.000Z,DShepherd,chatter1,,does use the command with alien...that is not for Debian based distros,
241,463,463,60,425.tsv,2005-10-20T10:05:00.000Z,DShepherd,chatter1,,pm me,
242,464,464,60,425.tsv,2005-10-20T10:05:00.000Z,DShepherd,chatter1,,I just walk you through the steps,
243,465,465,60,425.tsv,2005-10-20T10:07:00.000Z,DShepherd,chatter1,,your not responding,
244,466,466,60,425.tsv,2005-10-20T10:07:00.000Z,DShepherd,chatter1,,I'll just do it here,
245,467,467,60,425.tsv,2005-10-20T10:07:00.000Z,DShepherd,chatter1,,you got your terminal up?,
246,469,469,60,425.tsv,2005-10-20T10:09:00.000Z,DShepherd,chatter1,,sudo apt-get install libqt3c102-mt #-  you going to need thisfile,
247,471,471,60,425.tsv,2005-10-20T10:11:00.000Z,DShepherd,chatter1,,what  program are you using?,
248,472,472,60,425.tsv,2005-10-20T10:12:00.000Z,DShepherd,chatter1,,are you on a linux box,
249,475,475,60,425.tsv,2005-10-20T10:13:00.000Z,DShepherd,chatter1,,ok,
250,477,477,60,425.tsv,2005-10-20T10:13:00.000Z,DShepherd,chatter1,,sure no prob,
251,478,478,60,425.tsv,2005-10-20T10:17:00.000Z,DShepherd,chatter1,, you dont want to tdo tha.....you get spammed like mad,
252,480,480,60,425.tsv,2005-10-20T10:18:00.000Z,DShepherd,chatter1,1.0, They'll spam you know,
253,481,481,60,30.tsv,2011-08-06T17:40:00.000Z,mr202,chatter1,0.0,hi all,
254,482,482,60,30.tsv,2011-08-06T17:41:00.000Z,mr202,chatter1,,I'm having difficulties installing 11.04 LTS 32-bit on my desktop,
255,483,483,60,30.tsv,2011-08-06T17:41:00.000Z,mr202,chatter1,,is there anyone around who can help me?,
256,484,484,60,30.tsv,2011-08-06T17:41:00.000Z,mr202,chatter1,,"well, I can get it to boot the live-cd",3
257,488,488,60,30.tsv,2011-08-06T17:45:00.000Z,mr202,chatter1,,this machine is online,
258,497,497,60,30.tsv,2011-08-06T17:51:00.000Z,mr202,chatter1,,I'll now find out... I have tried all options except for checking NONE of the boxes,
259,501,501,60,30.tsv,2011-08-06T17:54:00.000Z,mr202,chatter1,,I'm booting into live now... see if everything works there...,
260,515,515,60,30.tsv,2011-08-06T18:16:00.000Z,mr202,chatter1,,got into the graphical installer again,
261,517,517,60,30.tsv,2011-08-06T18:20:00.000Z,mr202,chatter1,,still nothing,
262,521,521,60,30.tsv,2011-08-06T18:22:00.000Z,mr202,chatter1,,'Failed to run /user/sbin/gparted as user root',
263,523,523,60,30.tsv,2011-08-06T18:23:00.000Z,mr202,chatter1,,"I did, just double-clicked it...",
264,541,541,60,233.tsv,2008-10-23T20:26:00.000Z,Flyzoola,chatter1,0.0,"I upgraded from Ubuntu 7.04 to 7.10 last night and now I can't boot up :/. I get the error 'kernel panic-not syncinc:VFS:unable to mount root fs'. Booting to the old kernel makes it to the graphical login, but hangs... I can log in through terminal. the menu.lst has the same root and kernel-'root=' setting for both the new and old kernels. How can I fix this so I can get on my computer again?",
265,542,542,60,233.tsv,2008-10-23T20:26:00.000Z,Flyzoola,chatter1,,do you guys think if I upgrade through the terminal login (since I can't get graphical) the problem will go away??,
266,545,545,60,233.tsv,2008-10-23T20:29:00.000Z,Flyzoola,chatter1,,"what do you mean? Whenever I try to boot up I get 'kernel panic-not syncing:VFS:unable to mount root fs on unkown-block (0,0)' I guess that can be considered an erro etc.",
267,546,546,60,233.tsv,2008-10-23T20:29:00.000Z,Flyzoola,chatter1,,I don't recall any errors throught the installation. I was sleeping while it updated,
268,548,548,60,233.tsv,2008-10-23T20:31:00.000Z,Flyzoola,chatter1,,I don't believe I do. Not if it'd not bundled with ubuntu I don't,
269,550,550,60,233.tsv,2008-10-23T20:33:00.000Z,Flyzoola,chatter1,,"no, I'm on another computer. I've been going back and forth on it all morning haha so it's no deal. Do you need any info for it",
270,554,554,60,233.tsv,2008-10-23T20:35:00.000Z,Flyzoola,chatter1,,how do I re-install the kernel and update-grub?,9
271,557,557,60,233.tsv,2008-10-23T20:36:00.000Z,Flyzoola,chatter1,,I can tell you about my menu.lst,
272,559,559,60,233.tsv,2008-10-23T20:37:00.000Z,Flyzoola,chatter1,,"no, but I have information for it.",
273,560,560,60,233.tsv,2008-10-23T20:38:00.000Z,Flyzoola,chatter1,,menu.lst. has the same root and kernel-'root=' setting for both the new and the old kernel,
274,561,561,60,233.tsv,2008-10-23T20:39:00.000Z,Flyzoola,chatter1,,what exactly do you need to know about my menu.lst,
275,564,564,60,233.tsv,2008-10-23T20:41:00.000Z,Flyzoola,chatter1,,is this is? '/boot/vmlinuz-2.6.20-15-generic root=UUID=739367f4-5181-48ad-82c0-e7d028c6cf44 ro quiet splash',
276,565,565,60,233.tsv,2008-10-23T20:42:00.000Z,Flyzoola,chatter1,,"I can log in throguh terminal using 2.6.20-15, I can get to graphical login, bot it hangs.",
277,569,569,60,233.tsv,2008-10-23T20:46:00.000Z,Flyzoola,chatter1,,sorry I was at the other machine. The old kernel (that I can get up to the graphical lagin to) has this line: 'initrd:  /boot/initrd.img-2.6.22-15 generic',
278,571,571,60,233.tsv,2008-10-23T20:47:00.000Z,Flyzoola,chatter1,,but the new kernel is missing that particual line. Should I still run the grub-update?,
279,574,574,60,233.tsv,2008-10-23T20:49:00.000Z,Flyzoola,chatter1,,"ok. so just run at terminal 'grub-update'. Once that is done, do you need the new kernel initrd or should it work?",
280,576,576,60,233.tsv,2008-10-23T20:54:00.000Z,Flyzoola,chatter1,,"that didn't add the line... do I need to upgrade maybe? I tried using another kernel, I am going to see if that works.",
281,579,579,60,233.tsv,2008-10-23T20:57:00.000Z,Flyzoola,chatter1,,how do I add that like?,
282,582,582,60,233.tsv,2008-10-23T20:58:00.000Z,Flyzoola,chatter1,,"thank you, and just add it?",
283,586,586,60,233.tsv,2008-10-23T21:06:00.000Z,Flyzoola,chatter1,,"even after adding in the line, it says the file isn't found... Should I download the kernel again or..?",
284,588,588,60,233.tsv,2008-10-23T21:12:00.000Z,Flyzoola,chatter1,,I guess the kernel didn't download properly. Do I have to re-download it?,
285,590,590,60,233.tsv,2008-10-23T21:14:00.000Z,Flyzoola,chatter1,,"there's no more 'problem syncing' or whatever message, but now it says that the file can't be found. I can still access the other kernel, but it still hangs at graphical login..",
286,594,594,60,233.tsv,2008-10-23T21:36:00.000Z,Flyzoola,chatter1,,crap really?? so that's even more things to take care of. Daaaamnnn :/,
287,598,598,60,233.tsv,2008-10-23T21:37:00.000Z,Flyzoola,chatter1,,"well I figured that if I upgraded from 7.10 to 8.04 through the terminal, that might fix the problems :/",
288,599,599,60,233.tsv,2008-10-23T21:38:00.000Z,Flyzoola,chatter1,,"I tried getting the initramfs-tools, but it said I gotta disable something... and I don't know exactly what it is",
289,601,601,60,44.tsv,2011-03-02T01:00:00.000Z,zombie_,chatter1,0.0,"Facebook, Hotmail and yahoo mail will NOT load",
290,602,602,60,44.tsv,2011-03-02T01:00:00.000Z,zombie_,chatter1,,I left the computer on for hours and it would not load facebook at all,
291,603,603,60,44.tsv,2011-03-02T01:00:00.000Z,zombie_,chatter1,,I can no longer check my mail,
292,604,604,60,44.tsv,2011-03-02T01:01:00.000Z,zombie_,chatter1,,No.,
293,605,605,60,44.tsv,2011-03-02T01:01:00.000Z,zombie_,chatter1,,Its not the internet,
294,606,606,60,44.tsv,2011-03-02T01:01:00.000Z,zombie_,chatter1,,its ubuntu,
295,607,607,60,44.tsv,2011-03-02T01:01:00.000Z,zombie_,chatter1,,windows xp works fine,
296,608,608,60,44.tsv,2011-03-02T01:01:00.000Z,zombie_,chatter1,,and vista,
297,609,609,60,44.tsv,2011-03-02T01:01:00.000Z,zombie_,chatter1,,both load everything,4
298,610,610,60,44.tsv,2011-03-02T01:02:00.000Z,zombie_,chatter1,,Its has to have something to do with ubuntu being windows xp and vista both load hotmail facebook and yahoo mail,
299,615,615,60,44.tsv,2011-03-02T01:20:00.000Z,zombie_,chatter1,, The Lastest X made my OS stable without it my computer was crashing into the log in hence logging me out,
300,616,616,60,44.tsv,2011-03-02T01:21:00.000Z,zombie_,chatter1,, Manually installed with multi lines using &&,
301,621,621,60,44.tsv,2011-03-02T01:29:00.000Z,zombie_,chatter1,," All I know is without the lastest X I'm screwed but, before I installed it firefox worked on every site",
302,661,661,60,286.tsv,2009-10-31T16:36:00.000Z,krishna,chatter1,0.0,How do i forward ports for my deluge torrent client ??????????????????,
303,663,663,60,286.tsv,2009-10-31T16:36:00.000Z,krishna,chatter1,,?,
304,664,664,60,286.tsv,2009-10-31T16:37:00.000Z,krishna,chatter1,,"in xp, i got proper portforwarding without configuring any. but here it always says 'no incoming connections'",
305,667,667,60,286.tsv,2009-10-31T16:38:00.000Z,krishna,chatter1,,ok..,
306,669,669,60,286.tsv,2009-10-31T16:39:00.000Z,krishna,chatter1,,i like deluge more than transmission... deluge has good gui :P,0
307,671,671,60,286.tsv,2009-10-31T16:40:00.000Z,krishna,chatter1,,mm! ok,
308,672,672,60,286.tsv,2009-10-31T16:41:00.000Z,krishna,chatter1,,do you know a way to check whether port is forwarded or not ??,
309,675,675,60,286.tsv,2009-10-31T16:43:00.000Z,krishna,chatter1,,i entered my ip address in firefox. it asked for password and username.. i entered both.. then a page appeared.. but it had no word called 'port forward' :(,
310,677,677,60,286.tsv,2009-10-31T16:45:00.000Z,krishna,chatter1,,i dont have a static ip.. so it will come ?,
311,678,678,60,286.tsv,2009-10-31T16:46:00.000Z,krishna,chatter1,,a DSL router i have from nokia siemens,
312,680,680,60,286.tsv,2009-10-31T16:47:00.000Z,krishna,chatter1,,"but i saw a similar in portforward.com ... but the screenshot there has some options underwhich one can find portforwarding.......... for my, it is not showing that at all.. i have checked all in that page..",
313,682,682,60,286.tsv,2009-10-31T16:52:00.000Z,krishna,chatter1,,no matter what number i set.. transmission preferences windows shows 'port CLOSED' only ..   transmission cannot open ports by itself :P :P ??,
314,685,685,60,286.tsv,2009-10-31T16:53:00.000Z,krishna,chatter1,,TRUE,
315,686,686,60,286.tsv,2009-10-31T16:54:00.000Z,krishna,chatter1,,but it doesnt match with the one in portforward.com,
316,688,688,60,286.tsv,2009-10-31T16:55:00.000Z,krishna,chatter1,,is model number = mac number ??,
317,690,690,60,286.tsv,2009-10-31T16:55:00.000Z,krishna,chatter1,,Nokia siemens networks. . .. residential router 1600 ......... rat8hg 12vdc  700 MA .............,
318,691,691,60,286.tsv,2009-10-31T16:56:00.000Z,krishna,chatter1,,yes yes yes. it is .. residential router 1600,
319,693,693,60,286.tsv,2009-10-31T16:56:00.000Z,krishna,chatter1,,ok.,
320,694,694,60,286.tsv,2009-10-31T17:00:00.000Z,krishna,chatter1,,thankyou for guiding.!,
321,696,696,60,286.tsv,2009-10-31T17:02:00.000Z,krishna,chatter1,,no. but i'll .. later  /thanks,
322,699,699,60,286.tsv,2009-10-31T17:08:00.000Z,krishna,chatter1,,ok.. before giving my frnd alternate 9.10.iso. i should give him all updates till date in 9.04.. right ?,
323,700,700,60,286.tsv,2009-10-31T17:09:00.000Z,krishna,chatter1,,or is this step not needed ?,
324,702,702,60,286.tsv,2009-10-31T17:10:00.000Z,krishna,chatter1,,"even my update manager has 300+ mb of updates.. but its not updating.... after entering password.. it says 'fix broken first' and in synaptic , it shows no broken packages to fix... now what say ?",
325,704,704,60,286.tsv,2009-10-31T17:11:00.000Z,krishna,chatter1,,"0 upgraded, 0 newly installed, 0 to remove and 1343 not upgraded.",
326,707,707,60,286.tsv,2009-10-31T17:13:00.000Z,krishna,chatter1,,i always install updates daily,
327,708,708,60,286.tsv,2009-10-31T17:14:00.000Z,krishna,chatter1,,"but now, it says 380 mb to be updated... i enter your command and also entered autoremove command... but still update manager says 'fix broken first' but i have no broken in synaptic",
328,710,710,60,286.tsv,2009-10-31T17:16:00.000Z,krishna,chatter1,,hey. that command told 'no such file or directory',
329,713,713,60,286.tsv,2009-10-31T17:19:00.000Z,krishna,chatter1,,http://paste.ubuntu.com/305895/ here go,
330,718,718,60,286.tsv,2009-10-31T17:23:00.000Z,krishna,chatter1,," oh! ok,.",
331,720,720,60,286.tsv,2009-10-31T17:36:00.000Z,krishna,chatter1,1.0,thanks.. thats helped me to fix.,
332,721,721,60,82.tsv,2010-06-11T02:45:00.000Z,magicianlord,chatter1,0.0,omg,
333,722,722,60,82.tsv,2010-06-11T02:46:00.000Z,magicianlord,chatter1,,"why is yum insisting on pulling in adobe reader, when i only need flash",
334,723,723,60,82.tsv,2010-06-11T02:46:00.000Z,magicianlord,chatter1,,>_<,
335,726,726,60,82.tsv,2010-06-11T02:49:00.000Z,magicianlord,chatter1,,"he won't, even he uses the rpm command instead of yum",
336,728,728,60,82.tsv,2010-06-11T02:50:00.000Z,magicianlord,chatter1,,"using an rpm command to remove a previous kernel will clean up the grub automatically, as opposed to yum, which will not. the ubuntu portion of grub will also be preserved",6
337,739,739,60,82.tsv,2010-08-04T03:30:00.000Z,magicianlord,chatter1,,ok. this is a pretty big problem,
338,742,742,60,82.tsv,2010-08-07T19:08:00.000Z,magicianlord,chatter1,,xorg is not installed by default when you install a command line system,
339,745,745,60,82.tsv,2010-08-07T19:09:00.000Z,magicianlord,chatter1,,press f4 at boot prompts,
340,748,748,60,82.tsv,2010-10-04T02:04:00.000Z,magicianlord,chatter1,,latter models are supposedly more susceptable,
341,750,750,60,82.tsv,2010-10-30T21:09:00.000Z,magicianlord,chatter1,,why?,
342,752,752,60,82.tsv,2010-10-30T21:10:00.000Z,magicianlord,chatter1,,why do swap partitions lack a uuid,
343,756,756,60,82.tsv,2010-11-08T03:02:00.000Z,magicianlord,chatter1,,of course,
344,758,758,60,82.tsv,2010-11-08T03:03:00.000Z,magicianlord,chatter1,,"i reinstall, for clean disk.",
345,761,761,60,82.tsv,2010-11-08T03:15:00.000Z,magicianlord,chatter1,,off-topic?,
346,766,766,60,82.tsv,2010-12-24T05:00:00.000Z,magicianlord,chatter1,,ubuntu is based on debian? ok,
347,772,772,60,82.tsv,2010-12-24T05:31:00.000Z,magicianlord,chatter1,,do you use 64-bit ubuntu?,
348,776,776,60,82.tsv,2011-02-27T02:03:00.000Z,magicianlord,chatter1,,it happens because the tmp directory is a tmpfs,
349,781,781,60,278.tsv,2007-07-22T05:09:00.000Z,unagi,chatter1,0.0,anyone know how to fix overlapping partitions?,
350,784,784,60,278.tsv,2007-07-22T05:10:00.000Z,unagi,chatter1,,how do you do that without using gparted,
351,797,797,60,278.tsv,2007-07-22T05:35:00.000Z,unagi,chatter1,,is confused,
352,822,822,60,278.tsv,2008-02-12T23:05:00.000Z,unagi,chatter1,,1440 x 900,
353,841,841,60,118.tsv,2009-08-25T09:16:00.000Z,cmp,chatter1,0.0,why every 20 minutes - what is this place for - isnt it for helping the people who can do what they want /?,
354,842,842,60,118.tsv,2009-08-25T09:16:00.000Z,cmp,chatter1,,is this chat place for whole linux users - or iam wrong /.?,
355,846,846,60,118.tsv,2009-08-25T09:19:00.000Z,cmp,chatter1,,what did you give me this link for ?,6
356,848,848,60,118.tsv,2009-08-25T09:20:00.000Z,cmp,chatter1,,", i want my compiz to work",
357,851,851,60,118.tsv,2009-08-25T09:21:00.000Z,cmp,chatter1,,this is my video card       Intel Corporation Mobile GM965/GL960 Integrated Graphics Controller,
358,853,853,60,118.tsv,2009-08-25T09:21:00.000Z,cmp,chatter1,,it tells me ( desktop couldnt be enabled ),
359,858,858,60,118.tsv,2009-08-25T09:23:00.000Z,cmp,chatter1,,i did,8
360,859,859,60,118.tsv,2009-08-25T09:23:00.000Z,cmp,chatter1,,and it tells me  (direct rendering: Yes,
361,862,862,60,118.tsv,2009-08-25T09:25:00.000Z,cmp,chatter1,,desktop effect couldnt be enabled,
362,866,866,60,118.tsv,2009-08-25T09:28:00.000Z,cmp,chatter1,,i have got that link before - but i dont know what should i do with it . there are some Logs and some Commands and i dont know what to do with it - and even if i will copy it and paste it - i dont know where i will paste it,
363,869,869,60,118.tsv,2009-08-25T09:30:00.000Z,cmp,chatter1,,where can i find the xorg.conf,
364,877,877,60,118.tsv,2009-08-25T09:33:00.000Z,cmp,chatter1,,it was working with me very fineeeee,
365,887,887,60,118.tsv,2009-08-25T09:41:00.000Z,cmp,chatter1,,", then i want to know now - what is really special about linux system- as i see its very complicated to work with  - very complicated to insatll programs . what is so special about it ?",
366,895,895,60,118.tsv,2009-08-25T09:53:00.000Z,cmp,chatter1,,pleaseee  read it with me - and lets follow it together -  and see if it will be understandable or not,
